image_path,class_name,label,label_name,dataset_source,subset
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/228.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/125.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/024.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/071.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/202.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/235.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/044.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/049.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/025.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/206.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/064.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/077.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/030.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/196.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/057.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/088.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/148.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/070.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/050.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/020.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/179.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/156.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/144.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/052.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/143.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/214.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/207.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/134.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/067.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/160.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/114.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/032.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/007.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/226.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/138.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/107.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/045.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/101.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/218.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/075.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/140.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/221.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/147.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/087.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/215.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/078.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/167.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/093.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/108.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/095.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/062.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/037.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/019.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/061.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/189.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/166.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/022.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/059.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/008.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/169.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/201.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/171.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/162.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/112.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/100.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/082.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/073.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/198.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/094.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/102.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/115.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/168.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/012.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/135.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/034.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/199.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/118.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/004.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/174.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/217.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/117.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/139.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/230.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/006.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/035.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/028.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/106.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/170.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/054.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/026.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/193.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/176.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/181.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/192.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/041.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/121.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/231.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/003.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/154.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/033.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/200.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/072.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/005.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/142.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/092.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/191.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/153.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/042.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/180.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/031.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/164.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/104.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/048.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/116.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/090.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/011.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/238.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/053.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/021.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/146.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/149.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/145.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/175.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/097.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/036.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/110.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/159.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/208.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/105.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/137.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/013.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/152.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/165.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/197.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/161.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/069.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/173.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/203.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/009.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/109.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/127.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/187.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/126.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/141.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/098.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/216.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/023.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/079.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/229.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/051.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/234.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/157.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/123.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/190.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/103.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/046.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/185.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/182.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/047.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/065.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/068.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/039.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/227.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/220.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/124.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/177.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/016.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/219.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/027.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/085.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/233.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/029.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/017.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
/kaggle/input/cervical-cancer-largest-dataset-sipakmed/im_Koilocytotic/im_Koilocytotic/195.bmp,im_Koilocytotic,1,Abnormal,sipakmed,
